time;bid;ask;last;volume;time_msc;flags;volume_real
2022-11-30 15:48:21+00:00;26,13;26,14;26,14;100;1669823301911;buy;100,0
2022-11-30 15:48:22+00:00;26,13;26,14;26,13;25700;1669823302136;sell;25700,0
2022-11-30 15:48:22+00:00;26,13;26,14;26,13;14300;1669823302150;sell;14300,0
2022-11-30 15:48:23+00:00;26,12;26,14;26,13;100;1669823303796;both;100,0
2022-11-30 15:48:24+00:00;26,12;26,14;26,13;300;1669823304221;both;300,0
2022-11-30 15:48:24+00:00;26,13;26,14;26,13;100;1669823304718;sell;100,0
2022-11-30 15:48:24+00:00;26,13;26,14;26,13;1900;1669823304798;sell;1900,0
2022-11-30 15:48:24+00:00;26,13;26,14;26,12;4900;1669823304917;sell;4900,0
2022-11-30 15:48:24+00:00;26,13;26,14;26,12;10000;1669823304920;sell;10000,0
2022-11-30 15:48:25+00:00;26,12;26,14;26,12;100;1669823305117;sell;100,0
2022-11-30 15:48:25+00:00;26,12;26,14;26,13;100;1669823305949;both;100,0
2022-11-30 15:48:26+00:00;26,12;26,14;26,13;100;1669823306374;both;100,0
2022-11-30 15:48:28+00:00;26,13;26,14;26,13;100;1669823308239;sell;100,0
2022-11-30 15:48:28+00:00;26,13;26,14;26,13;100;1669823308241;sell;100,0
2022-11-30 15:48:28+00:00;26,13;26,14;26,13;1100;1669823308431;sell;1100,0
2022-11-30 15:48:28+00:00;26,12;26,13;26,12;2000;1669823308616;sell;2000,0
2022-11-30 15:48:28+00:00;26,12;26,13;26,13;200;1669823308821;buy;200,0
2022-11-30 15:48:29+00:00;26,12;26,14;26,12;1000;1669823309140;sell;1000,0
2022-11-30 15:48:30+00:00;26,12;26,13;26,12;100;1669823310104;sell;100,0
2022-11-30 15:48:30+00:00;26,12;26,13;26,12;100;1669823310247;sell;100,0
2022-11-30 15:48:30+00:00;26,12;26,13;26,12;200;1669823310310;sell;200,0
2022-11-30 15:48:31+00:00;26,12;26,14;26,14;100;1669823311251;buy;100,0
2022-11-30 15:48:31+00:00;26,12;26,14;26,14;100;1669823311312;buy;100,0
2022-11-30 15:48:31+00:00;26,12;26,14;26,14;100;1669823311313;buy;100,0
2022-11-30 15:48:31+00:00;26,12;26,14;26,13;100;1669823311432;both;100,0
2022-11-30 15:48:31+00:00;26,12;26,14;26,14;500;1669823311439;buy;500,0
2022-11-30 15:48:31+00:00;26,12;26,14;26,14;100;1669823311593;buy;100,0
2022-11-30 15:48:34+00:00;26,13;26,14;26,13;1100;1669823314332;sell;1100,0
2022-11-30 15:48:34+00:00;26,12;26,14;26,12;100;1669823314666;sell;100,0
2022-11-30 15:48:34+00:00;26,12;26,14;26,14;400;1669823314991;buy;400,0
2022-11-30 15:48:34+00:00;26,12;26,14;26,13;100;1669823314992;both;100,0
2022-11-30 15:48:35+00:00;26,12;26,14;26,12;100;1669823315104;sell;100,0
2022-11-30 15:48:35+00:00;26,12;26,14;26,12;1000;1669823315141;sell;1000,0
2022-11-30 15:48:38+00:00;26,12;26,13;26,12;2900;1669823318333;sell;2900,0
2022-11-30 15:48:38+00:00;26,12;26,13;26,11;700;1669823318452;sell;700,0
2022-11-30 15:48:38+00:00;26,12;26,13;26,1;1500;1669823318452;sell;1500,0
2022-11-30 15:48:38+00:00;26,12;26,13;26,11;100;1669823318452;sell;100,0
2022-11-30 15:48:38+00:00;26,12;26,13;26,1;200;1669823318452;sell;200,0
2022-11-30 15:48:38+00:00;26,1;26,12;26,12;100;1669823318824;buy;100,0
2022-11-30 15:48:40+00:00;26,11;26,12;26,11;200;1669823320102;sell;200,0
2022-11-30 15:48:40+00:00;26,11;26,12;26,1;100;1669823320116;sell;100,0
2022-11-30 15:48:40+00:00;26,11;26,12;26,12;100;1669823320120;buy;100,0
2022-11-30 15:48:40+00:00;26,1;26,12;26,1;100;1669823320477;sell;100,0
2022-11-30 15:48:41+00:00;26,1;26,11;26,12;500;1669823321010;buy;500,0
2022-11-30 15:48:41+00:00;26,1;26,11;26,1;2400;1669823321141;sell;2400,0
2022-11-30 15:48:41+00:00;26,1;26,11;26,1;1300;1669823321537;sell;1300,0
2022-11-30 15:48:42+00:00;26,1;26,11;26,1;8000;1669823322014;sell;8000,0
2022-11-30 15:48:42+00:00;26,1;26,11;26,1;1400;1669823322173;sell;1400,0
2022-11-30 15:48:42+00:00;26,1;26,11;26,1;100;1669823322176;sell;100,0
2022-11-30 15:48:42+00:00;26,09;26,11;26,1;100;1669823322179;sell;100,0
2022-11-30 15:48:43+00:00;26,09;26,11;26,09;700;1669823323246;sell;700,0
2022-11-30 15:48:43+00:00;26,09;26,11;26,11;1000;1669823323531;buy;1000,0
2022-11-30 15:48:43+00:00;26,09;26,11;26,11;300;1669823323747;buy;300,0
2022-11-30 15:48:44+00:00;26,1;26,11;26,11;300;1669823324476;buy;300,0
2022-11-30 15:48:45+00:00;26,1;26,11;26,1;100;1669823325142;sell;100,0
2022-11-30 15:48:45+00:00;26,09;26,11;26,1;100;1669823325898;both;100,0
2022-11-30 15:48:45+00:00;26,09;26,11;26,11;100;1669823325958;buy;100,0
2022-11-30 15:48:46+00:00;26,09;26,11;26,1;800;1669823326762;both;800,0
2022-11-30 15:48:47+00:00;26,09;26,11;26,1;3000;1669823327588;both;3000,0
2022-11-30 15:48:48+00:00;26,09;26,11;26,09;100;1669823328240;sell;100,0
2022-11-30 15:48:48+00:00;26,1;26,11;26,11;100;1669823328872;buy;100,0
2022-11-30 15:48:49+00:00;26,1;26,11;26,1;3300;1669823329142;sell;3300,0
2022-11-30 15:48:49+00:00;26,1;26,11;26,1;100;1669823329145;sell;100,0
2022-11-30 15:48:49+00:00;26,1;26,11;26,1;5400;1669823329464;sell;5400,0
2022-11-30 15:48:50+00:00;26,1;26,11;26,1;100;1669823330103;sell;100,0
2022-11-30 15:48:50+00:00;26,1;26,11;26,1;100;1669823330692;sell;100,0
2022-11-30 15:48:51+00:00;26,1;26,11;26,11;400;1669823331134;buy;400,0
2022-11-30 15:48:51+00:00;26,1;26,11;26,11;100;1669823331749;buy;100,0
2022-11-30 15:48:51+00:00;26,1;26,11;26,11;100;1669823331770;buy;100,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;100;1669823332184;buy;100,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;500;1669823332298;buy;500,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;100;1669823332485;buy;100,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;3000;1669823332727;buy;3000,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;3800;1669823332728;buy;3800,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;3800;1669823332728;buy;3800,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;100;1669823332730;buy;100,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;600;1669823332732;buy;600,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;400;1669823332734;buy;400,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;400;1669823332735;buy;400,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;200;1669823332740;buy;200,0
2022-11-30 15:48:52+00:00;26,1;26,11;26,11;200;1669823332774;buy;200,0
2022-11-30 15:48:53+00:00;26,11;26,12;26,11;600;1669823333239;sell;600,0
2022-11-30 15:48:55+00:00;26,11;26,12;26,12;100;1669823335008;buy;100,0
2022-11-30 15:48:55+00:00;26,11;26,12;26,12;100;1669823335038;buy;100,0
2022-11-30 15:48:55+00:00;26,11;26,12;26,11;200;1669823335040;sell;200,0
2022-11-30 15:48:55+00:00;26,11;26,12;26,12;100;1669823335089;buy;100,0
2022-11-30 15:48:55+00:00;26,11;26,12;26,11;200;1669823335102;sell;200,0
2022-11-30 15:48:57+00:00;26,11;26,12;26,12;300;1669823337098;buy;300,0
2022-11-30 15:48:57+00:00;26,11;26,12;26,11;100;1669823337794;sell;100,0
2022-11-30 15:48:58+00:00;26,11;26,12;26,11;500;1669823338239;sell;500,0
2022-11-30 15:48:58+00:00;26,11;26,12;26,11;1500;1669823338431;sell;1500,0
2022-11-30 15:48:59+00:00;26,1;26,12;26,11;100;1669823339087;both;100,0
2022-11-30 15:48:59+00:00;26,1;26,12;26,12;100;1669823339087;buy;100,0
2022-11-30 15:48:59+00:00;26,1;26,12;26,1;10400;1669823339148;sell;10400,0
2022-11-30 15:48:59+00:00;26,1;26,12;26,12;2700;1669823339368;buy;2700,0
2022-11-30 15:48:59+00:00;26,1;26,12;26,12;500;1669823339664;buy;500,0
2022-11-30 15:49:00+00:00;26,1;26,12;26,11;800;1669823340143;both;800,0
2022-11-30 15:49:00+00:00;26,1;26,12;26,1;3300;1669823340143;sell;3300,0
2022-11-30 15:49:00+00:00;26,1;26,12;26,1;100;1669823340323;sell;100,0
2022-11-30 15:49:01+00:00;26,1;26,12;26,1;1300;1669823341145;sell;1300,0
2022-11-30 15:49:01+00:00;26,1;26,12;26,11;100;1669823341919;both;100,0
2022-11-30 15:49:02+00:00;26,1;26,12;26,11;100;1669823342092;both;100,0
2022-11-30 15:49:02+00:00;26,1;26,12;26,12;1900;1669823342358;buy;1900,0
2022-11-30 15:49:03+00:00;26,1;26,12;26,11;500;1669823343143;both;500,0
2022-11-30 15:49:03+00:00;26,1;26,12;26,1;500;1669823343143;sell;500,0
2022-11-30 15:49:03+00:00;26,1;26,12;26,12;100;1669823343153;buy;100,0
2022-11-30 15:49:03+00:00;26,1;26,12;26,1;100;1669823343797;sell;100,0
2022-11-30 15:49:04+00:00;26,1;26,12;26,11;100;1669823344142;both;100,0
2022-11-30 15:49:04+00:00;26,1;26,12;26,1;400;1669823344143;sell;400,0
2022-11-30 15:49:05+00:00;26,1;26,11;26,1;100;1669823345103;sell;100,0
2022-11-30 15:49:05+00:00;26,1;26,11;26,11;1900;1669823345218;buy;1900,0
2022-11-30 15:49:06+00:00;26,1;26,12;26,12;1500;1669823346003;buy;1500,0
2022-11-30 15:49:07+00:00;26,1;26,11;26,1;100;1669823347542;sell;100,0
2022-11-30 15:49:11+00:00;26,1;26,11;26,11;100;1669823351194;buy;100,0
2022-11-30 15:49:11+00:00;26,1;26,11;26,1;4000;1669823351941;sell;4000,0
2022-11-30 15:49:13+00:00;26,1;26,11;26,1;900;1669823353240;sell;900,0
2022-11-30 15:49:15+00:00;26,1;26,11;26,1;200;1669823355115;sell;200,0
2022-11-30 15:49:15+00:00;26,1;26,11;26,11;100;1669823355472;buy;100,0
2022-11-30 15:49:15+00:00;26,1;26,11;26,11;100;1669823355677;buy;100,0
2022-11-30 15:49:15+00:00;26,1;26,11;26,11;100;1669823355682;buy;100,0
2022-11-30 15:49:15+00:00;26,1;26,11;26,11;100;1669823355688;buy;100,0
2022-11-30 15:49:15+00:00;26,1;26,11;26,11;100;1669823355951;buy;100,0
2022-11-30 15:49:16+00:00;26,1;26,11;26,11;100;1669823356251;buy;100,0
2022-11-30 15:49:18+00:00;26,1;26,11;26,1;100;1669823358209;sell;100,0
2022-11-30 15:49:18+00:00;26,1;26,11;26,1;100;1669823358241;sell;100,0
2022-11-30 15:49:18+00:00;26,1;26,11;26,1;1000;1669823358996;sell;1000,0
2022-11-30 15:49:19+00:00;26,1;26,11;26,11;100;1669823359157;buy;100,0
2022-11-30 15:49:20+00:00;26,1;26,11;26,1;100;1669823360106;sell;100,0
2022-11-30 15:49:20+00:00;26,1;26,11;26,1;200;1669823360861;sell;200,0
2022-11-30 15:49:23+00:00;26,1;26,11;26,11;100;1669823363095;buy;100,0
2022-11-30 15:49:23+00:00;26,1;26,11;26,11;1800;1669823363671;buy;1800,0
2022-11-30 15:49:24+00:00;26,1;26,11;26,1;100;1669823364211;sell;100,0
2022-11-30 15:49:25+00:00;26,1;26,11;26,1;100;1669823365107;sell;100,0
2022-11-30 15:49:25+00:00;26,1;26,11;26,11;100;1669823365569;buy;100,0
2022-11-30 15:49:25+00:00;26,1;26,11;26,11;100;1669823365596;buy;100,0
2022-11-30 15:49:25+00:00;26,1;26,11;26,11;500;1669823365660;buy;500,0
2022-11-30 15:49:27+00:00;26,1;26,11;26,1;100;1669823367137;sell;100,0
2022-11-30 15:49:27+00:00;26,1;26,11;26,1;100;1669823367318;sell;100,0
2022-11-30 15:49:27+00:00;26,1;26,11;26,1;5800;1669823367431;sell;5800,0
2022-11-30 15:49:27+00:00;26,1;26,11;26,1;500;1669823367458;sell;500,0
2022-11-30 15:49:27+00:00;26,1;26,11;26,1;800;1669823367485;sell;800,0
2022-11-30 15:49:27+00:00;26,09;26,1;26,09;6700;1669823367760;sell;6700,0
2022-11-30 15:49:28+00:00;26,09;26,1;26,09;900;1669823368246;sell;900,0
2022-11-30 15:49:28+00:00;26,09;26,1;26,1;1000;1669823368305;buy;1000,0
2022-11-30 15:49:28+00:00;26,09;26,1;26,1;100;1669823368470;buy;100,0
2022-11-30 15:49:30+00:00;26,09;26,1;26,09;100;1669823370111;sell;100,0
2022-11-30 15:49:30+00:00;26,09;26,1;26,09;200;1669823370342;sell;200,0
2022-11-30 15:49:30+00:00;26,09;26,1;26,09;2600;1669823370361;sell;2600,0
2022-11-30 15:49:30+00:00;26,09;26,1;26,1;100;1669823370437;buy;100,0
2022-11-30 15:49:31+00:00;26,08;26,1;26,09;500;1669823371052;both;500,0
2022-11-30 15:49:31+00:00;26,08;26,1;26,09;100;1669823371319;both;100,0
2022-11-30 15:49:32+00:00;26,08;26,09;26,08;100;1669823372662;sell;100,0
2022-11-30 15:49:32+00:00;26,08;26,09;26,08;1000;1669823372662;sell;1000,0
2022-11-30 15:49:33+00:00;26,08;26,09;26,08;200;1669823373247;sell;200,0
2022-11-30 15:49:33+00:00;26,08;26,09;26,09;100;1669823373294;buy;100,0
2022-11-30 15:49:33+00:00;26,08;26,09;26,08;9800;1669823373438;sell;9800,0
2022-11-30 15:49:33+00:00;26,08;26,09;26,07;100;1669823373441;sell;100,0
2022-11-30 15:49:33+00:00;26,08;26,09;26,08;100;1669823373441;sell;100,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;200;1669823375119;sell;200,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,08;900;1669823375294;both;900,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,08;2800;1669823375316;both;2800,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;800;1669823375328;sell;800,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;100;1669823375346;sell;100,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;5100;1669823375351;sell;5100,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;100;1669823375358;sell;100,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;1300;1669823375496;sell;1300,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;100;1669823375614;sell;100,0
2022-11-30 15:49:35+00:00;26,07;26,09;26,07;100;1669823375698;sell;100,0
2022-11-30 15:49:36+00:00;26,07;26,08;26,07;1500;1669823376107;sell;1500,0
2022-11-30 15:49:36+00:00;26,07;26,08;26,08;100;1669823376129;buy;100,0
2022-11-30 15:49:37+00:00;26,07;26,08;26,07;200;1669823377004;sell;200,0
2022-11-30 15:49:37+00:00;26,07;26,08;26,08;2500;1669823377104;buy;2500,0
2022-11-30 15:49:37+00:00;26,07;26,08;26,07;2700;1669823377164;sell;2700,0
2022-11-30 15:49:37+00:00;26,07;26,08;26,07;100;1669823377351;sell;100,0
2022-11-30 15:49:37+00:00;26,07;26,08;26,08;400;1669823377414;buy;400,0
2022-11-30 15:49:38+00:00;26,07;26,08;26,07;400;1669823378240;sell;400,0
2022-11-30 15:49:39+00:00;26,07;26,08;26,08;1200;1669823379366;buy;1200,0
2022-11-30 15:49:40+00:00;26,07;26,08;26,07;100;1669823380104;sell;100,0
2022-11-30 15:49:40+00:00;26,07;26,08;26,08;200;1669823380614;buy;200,0
2022-11-30 15:49:43+00:00;26,07;26,08;26,08;100;1669823383003;buy;100,0
2022-11-30 15:49:43+00:00;26,07;26,08;26,07;600;1669823383240;sell;600,0
2022-11-30 15:49:43+00:00;26,07;26,08;26,08;100;1669823383548;buy;100,0
2022-11-30 15:49:45+00:00;26,07;26,08;26,07;100;1669823385137;sell;100,0
2022-11-30 15:49:45+00:00;26,07;26,08;26,08;100;1669823385501;buy;100,0
2022-11-30 15:49:45+00:00;26,07;26,08;26,08;1600;1669823385651;buy;1600,0
2022-11-30 15:49:45+00:00;26,07;26,08;26,09;200;1669823385777;buy;200,0
2022-11-30 15:49:46+00:00;26,07;26,09;26,09;100;1669823386026;buy;100,0
2022-11-30 15:49:46+00:00;26,07;26,09;26,09;400;1669823386151;buy;400,0
2022-11-30 15:49:48+00:00;26,08;26,09;26,08;200;1669823388375;sell;200,0
2022-11-30 15:49:49+00:00;26,08;26,09;26,09;100;1669823389399;buy;100,0
2022-11-30 15:49:50+00:00;26,08;26,09;26,08;100;1669823390107;sell;100,0
2022-11-30 15:49:50+00:00;26,08;26,09;26,08;100;1669823390512;sell;100,0
2022-11-30 15:49:50+00:00;26,08;26,09;26,08;100;1669823390516;sell;100,0
2022-11-30 15:49:51+00:00;26,08;26,09;26,09;100;1669823391147;buy;100,0
2022-11-30 15:49:51+00:00;26,08;26,09;26,08;100;1669823391531;sell;100,0
2022-11-30 15:49:51+00:00;26,08;26,09;26,09;400;1669823391674;buy;400,0
2022-11-30 15:49:51+00:00;26,08;26,09;26,09;200;1669823391876;buy;200,0
2022-11-30 15:49:53+00:00;26,08;26,09;26,09;100;1669823393552;buy;100,0
2022-11-30 15:49:55+00:00;26,08;26,09;26,08;200;1669823395102;sell;200,0
2022-11-30 15:49:55+00:00;26,08;26,09;26,09;200;1669823395611;buy;200,0
2022-11-30 15:49:57+00:00;26,08;26,09;26,09;100;1669823397335;buy;100,0
2022-11-30 15:49:59+00:00;26,08;26,09;26,09;100;1669823399134;buy;100,0
2022-11-30 15:49:59+00:00;26,08;26,09;26,09;100;1669823399145;buy;100,0
2022-11-30 15:49:59+00:00;26,08;26,09;26,09;300;1669823399257;buy;300,0
2022-11-30 15:49:59+00:00;26,08;26,09;26,08;500;1669823399657;sell;500,0
2022-11-30 15:50:00+00:00;26,08;26,09;26,08;100;1669823400101;sell;100,0
2022-11-30 15:50:00+00:00;26,08;26,09;26,08;100;1669823400104;sell;100,0
2022-11-30 15:50:00+00:00;26,08;26,09;26,09;100;1669823400873;buy;100,0
2022-11-30 15:50:00+00:00;26,08;26,09;26,09;100;1669823400945;buy;100,0
2022-11-30 15:50:00+00:00;26,08;26,09;26,09;100;1669823400971;buy;100,0
2022-11-30 15:50:01+00:00;26,08;26,09;26,09;100;1669823401224;buy;100,0
2022-11-30 15:50:01+00:00;26,08;26,09;26,09;300;1669823401333;buy;300,0
2022-11-30 15:50:01+00:00;26,08;26,09;26,09;200;1669823401335;buy;200,0
2022-11-30 15:50:01+00:00;26,08;26,1;26,08;100;1669823401661;sell;100,0
2022-11-30 15:50:01+00:00;26,08;26,1;26,09;100;1669823401983;both;100,0
2022-11-30 15:50:03+00:00;26,08;26,09;26,09;100;1669823403136;buy;100,0
2022-11-30 15:50:03+00:00;26,08;26,09;26,09;100;1669823403636;buy;100,0
2022-11-30 15:50:03+00:00;26,08;26,09;26,09;700;1669823403818;buy;700,0
2022-11-30 15:50:05+00:00;26,08;26,1;26,08;100;1669823405105;sell;100,0
2022-11-30 15:50:06+00:00;26,09;26,1;26,1;100;1669823406328;buy;100,0
2022-11-30 15:50:06+00:00;26,09;26,1;26,09;100;1669823406495;sell;100,0
2022-11-30 15:50:07+00:00;26,09;26,1;26,1;1800;1669823407531;buy;1800,0
2022-11-30 15:50:10+00:00;26,1;26,11;26,1;200;1669823410103;sell;200,0
2022-11-30 15:50:10+00:00;26,1;26,11;26,11;100;1669823410134;buy;100,0
2022-11-30 15:50:10+00:00;26,1;26,11;26,11;100;1669823410273;buy;100,0
2022-11-30 15:50:10+00:00;26,1;26,11;26,11;100;1669823410492;buy;100,0
2022-11-30 15:50:13+00:00;26,1;26,11;26,11;200;1669823413388;buy;200,0
2022-11-30 15:50:15+00:00;26,1;26,11;26,11;5200;1669823415010;buy;5200,0
2022-11-30 15:50:15+00:00;26,1;26,12;26,1;100;1669823415102;sell;100,0
2022-11-30 15:50:15+00:00;26,1;26,12;26,12;100;1669823415295;buy;100,0
2022-11-30 15:50:15+00:00;26,1;26,12;26,12;100;1669823415380;buy;100,0
2022-11-30 15:50:16+00:00;26,1;26,12;26,11;200;1669823416041;both;200,0
2022-11-30 15:50:16+00:00;26,11;26,12;26,11;100;1669823416240;sell;100,0
2022-11-30 15:50:16+00:00;26,11;26,12;26,11;100;1669823416380;sell;100,0
2022-11-30 15:50:16+00:00;26,11;26,12;26,12;100;1669823416972;buy;100,0
2022-11-30 15:50:17+00:00;26,11;26,12;26,11;100;1669823417990;sell;100,0
2022-11-30 15:50:19+00:00;26,11;26,12;26,12;100;1669823419247;buy;100,0
2022-11-30 15:50:20+00:00;26,11;26,12;26,11;100;1669823420108;sell;100,0
2022-11-30 15:50:21+00:00;26,11;26,12;26,12;300;1669823421297;buy;300,0
2022-11-30 15:50:21+00:00;26,11;26,12;26,12;100;1669823421746;buy;100,0
2022-11-30 15:50:22+00:00;26,11;26,12;26,12;100;1669823422380;buy;100,0
2022-11-30 15:50:23+00:00;26,11;26,12;26,12;100;1669823423181;buy;100,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,11;9600;1669823424431;sell;9600,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,11;900;1669823424431;sell;900,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,11;500;1669823424441;sell;500,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,1;100;1669823424451;sell;100,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,1;8700;1669823424453;sell;8700,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,1;200;1669823424472;sell;200,0
2022-11-30 15:50:24+00:00;26,11;26,12;26,1;2300;1669823424642;sell;2300,0
2022-11-30 15:50:25+00:00;26,1;26,11;26,1;100;1669823425106;sell;100,0
2022-11-30 15:50:25+00:00;26,1;26,11;26,1;900;1669823425120;sell;900,0
2022-11-30 15:50:25+00:00;26,1;26,11;26,1;500;1669823425130;sell;500,0
2022-11-30 15:50:25+00:00;26,09;26,11;26,09;100;1669823425288;sell;100,0
2022-11-30 15:50:25+00:00;26,09;26,11;26,1;100;1669823425626;both;100,0
2022-11-30 15:50:25+00:00;26,09;26,11;26,09;700;1669823425626;sell;700,0
2022-11-30 15:50:25+00:00;26,09;26,11;26,11;1000;1669823425666;buy;1000,0
2022-11-30 15:50:26+00:00;26,09;26,1;26,1;200;1669823426289;buy;200,0
2022-11-30 15:50:27+00:00;26,09;26,11;26,11;100;1669823427991;buy;100,0
2022-11-30 15:50:28+00:00;26,1;26,11;26,1;100;1669823428608;sell;100,0
2022-11-30 15:50:29+00:00;26,1;26,11;26,1;100;1669823429455;sell;100,0
2022-11-30 15:50:30+00:00;26,1;26,11;26,11;10000;1669823430428;buy;10000,0
2022-11-30 15:50:30+00:00;26,1;26,11;26,1;100;1669823430764;sell;100,0
2022-11-30 15:50:30+00:00;26,1;26,11;26,11;100;1669823430865;buy;100,0
2022-11-30 15:50:31+00:00;26,1;26,11;26,11;100;1669823431139;buy;100,0
2022-11-30 15:50:32+00:00;26,1;26,11;26,1;100;1669823432667;sell;100,0
2022-11-30 15:50:33+00:00;26,1;26,11;26,1;100;1669823433054;sell;100,0
2022-11-30 15:50:35+00:00;26,1;26,11;26,1;200;1669823435104;sell;200,0
2022-11-30 15:50:35+00:00;26,1;26,11;26,11;100;1669823435117;buy;100,0
2022-11-30 15:50:35+00:00;26,1;26,11;26,11;500;1669823435265;buy;500,0
2022-11-30 15:50:35+00:00;26,1;26,11;26,11;100;1669823435369;buy;100,0
2022-11-30 15:50:35+00:00;26,1;26,11;26,11;1000;1669823435820;buy;1000,0
2022-11-30 15:50:36+00:00;26,1;26,11;26,11;100;1669823436132;buy;100,0
2022-11-30 15:50:36+00:00;26,11;26,12;26,11;100;1669823436742;sell;100,0
2022-11-30 15:50:38+00:00;26,1;26,11;26,1;200;1669823438793;sell;200,0
2022-11-30 15:50:39+00:00;26,1;26,11;26,1;300;1669823439306;sell;300,0
2022-11-30 15:50:40+00:00;26,1;26,11;26,1;100;1669823440108;sell;100,0
2022-11-30 15:50:41+00:00;26,1;26,11;26,1;100;1669823441792;sell;100,0
2022-11-30 15:50:43+00:00;26,1;26,11;26,1;100;1669823443240;sell;100,0
2022-11-30 15:50:44+00:00;26,1;26,11;26,11;100;1669823444644;buy;100,0
2022-11-30 15:50:45+00:00;26,1;26,11;26,1;100;1669823445163;sell;100,0
2022-11-30 15:50:45+00:00;26,1;26,11;26,1;100;1669823445179;sell;100,0
2022-11-30 15:50:45+00:00;26,1;26,11;26,11;100;1669823445986;buy;100,0
2022-11-30 15:50:47+00:00;26,1;26,11;26,11;100;1669823447044;buy;100,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,1;21300;1669823448020;sell;21300,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,1;100;1669823448026;sell;100,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,1;51800;1669823448029;sell;51800,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,1;500;1669823448035;sell;500,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,1;300;1669823448053;sell;300,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,09;8600;1669823448335;sell;8600,0
2022-11-30 15:50:48+00:00;26,1;26,11;26,1;3500;1669823448360;sell;3500,0
2022-11-30 15:50:48+00:00;26,09;26,1;26,1;600;1669823448768;buy;600,0
2022-11-30 15:50:50+00:00;26,09;26,1;26,09;200;1669823450111;sell;200,0
2022-11-30 15:50:50+00:00;26,09;26,1;26,1;1800;1669823450845;buy;1800,0
2022-11-30 15:50:51+00:00;26,09;26,1;26,1;100;1669823451039;buy;100,0
2022-11-30 15:50:55+00:00;26,09;26,1;26,1;100;1669823455010;buy;100,0
2022-11-30 15:50:55+00:00;26,09;26,1;26,09;100;1669823455111;sell;100,0
2022-11-30 15:50:55+00:00;26,09;26,1;26,1;100;1669823455676;buy;100,0
2022-11-30 15:50:55+00:00;26,09;26,1;26,1;900;1669823455905;buy;900,0
2022-11-30 15:50:56+00:00;26,09;26,11;26,11;100;1669823456907;buy;100,0
2022-11-30 15:50:57+00:00;26,1;26,11;26,1;800;1669823457240;sell;800,0
2022-11-30 15:50:57+00:00;26,1;26,11;26,09;1700;1669823457240;sell;1700,0
2022-11-30 15:50:59+00:00;26,09;26,11;26,09;100;1669823459865;sell;100,0
2022-11-30 15:51:00+00:00;26,09;26,11;26,09;100;1669823460148;sell;100,0
2022-11-30 15:51:00+00:00;26,09;26,11;26,1;100;1669823460173;both;100,0
2022-11-30 15:51:00+00:00;26,09;26,11;26,09;100;1669823460181;sell;100,0
2022-11-30 15:51:00+00:00;26,1;26,11;26,11;100;1669823460478;buy;100,0
2022-11-30 15:51:00+00:00;26,1;26,11;26,11;200;1669823460799;buy;200,0
2022-11-30 15:51:00+00:00;26,1;26,11;26,11;100;1669823460999;buy;100,0
2022-11-30 15:51:01+00:00;26,1;26,11;26,11;600;1669823461830;buy;600,0
2022-11-30 15:51:03+00:00;26,1;26,11;26,1;200;1669823463551;sell;200,0
2022-11-30 15:51:05+00:00;26,1;26,11;26,1;200;1669823465104;sell;200,0
2022-11-30 15:51:06+00:00;26,1;26,11;26,11;300;1669823466114;buy;300,0
2022-11-30 15:51:07+00:00;26,1;26,11;26,11;300;1669823467087;buy;300,0
2022-11-30 15:51:07+00:00;26,1;26,11;26,11;100;1669823467125;buy;100,0
2022-11-30 15:51:07+00:00;26,1;26,11;26,11;500;1669823467228;buy;500,0
